post_id,title,category,address,tel,lat,lng,score,url
9501,Beer Bar FRANCE（ビアバルフランセ）,飲食店,,,34.9988044,135.7526265,,https://www.beertiful.jp/listing/beer-bar-france/
9444,南都酒造所（OKINAWA SANGO BEER・ITOMAN/S イトマンズ）,ブルーパブ醸造所,,,26.1392852,127.7503835,,https://www.beertiful.jp/listing/nantosyuzo/
9446,HOPPED UP（ホップドアップ）,酒屋,,,26.3359293,127.7995227,,https://www.beertiful.jp/listing/hopped-up/
9450,アイリッシュパブ＆レストラン ダブリン（Dublin Irish pub and Restaurant）,飲食店,,,35.0112756,135.7700359,,https://www.beertiful.jp/listing/dublin-irish-pub-and-restaurant/
9452,山岡酒店（やまおかさけてん）,酒屋,,,35.0317337,135.7418824,,https://www.beertiful.jp/listing/yamaokasake/
9454,Last one mile（ラストワンミレ）,飲食店,,,35.0211965,135.7271001,,https://www.beertiful.jp/listing/last-one-mile/
9455,Man in the Moon 京都駅店（マン イン ザ ムーン）,飲食店,,,34.98450145,135.7556533,,https://www.beertiful.jp/listing/man-in-the-moon/
9457,麥酒 夢詠ミ（ユメヨミ）,飲食店,,,35.0096331,135.7846677,,https://www.beertiful.jp/listing/yumeyomi/
9458,ベルギービール 三条まどべ,飲食店,,,35.00859,135.7469343,,https://www.beertiful.jp/listing/sanjyomadobe/
9459,THE STONES（ザ ストーンズ）,飲食店,,,34.98434985,135.7619994,,https://www.beertiful.jp/listing/the-stones-kyoto/
9461,マスターズドリームハウス 京都（MASTER'S DREAM HOUSE）,飲食店,,,35.0059921,135.7703257,,https://www.beertiful.jp/listing/masters-dream-house/
9462,Bruno（ブルーノ）,飲食店,,,35.0062974,135.7653781,,https://www.beertiful.jp/listing/bruno/
9463,バッカスの胃袋,飲食店,,,26.2156572,127.6856743,,https://www.beertiful.jp/listing/helios-bacchus/
9466,la princesse kyoto（ラ プランセス 京都）,飲食店,,,35.0072439,135.7613725,,https://www.beertiful.jp/listing/la-princesse-kyoto/
9467,食堂 やすきち,飲食店,,,35.0486258,135.7483738,,https://www.beertiful.jp/listing/yasukiti/
9468,ネオ角打ち西村,飲食店,,,35.0264808,135.7766816,,https://www.beertiful.jp/listing/nishimura-sake/
9410,キザクラカッパカントリー（黄桜酒場）,ブルーパブ,,,34.9310303,135.7605068,,https://www.beertiful.jp/listing/kizakura-kappa-country/
9409,半地下 HANTICA,飲食店,,,35.0068172,135.7661803,,https://www.beertiful.jp/listing/hantica/
9411,JouZo BEER BASE,ブルーパブ,,,33.95750506,134.6548493,,https://www.beertiful.jp/listing/jouzo-beer-base/
9413,丹後TABLE（テーブル ）,飲食店,,,35.0049105,135.7652565,,https://www.beertiful.jp/listing/tango-table/
9414,３回注ぎのご馳走ビール 「キリンシティ」 新京極店,飲食店,,,35.0058364,135.7598916,,https://www.beertiful.jp/listing/kirincity-shinkyogoku/
9415,京都タワーサンドバル（KYOTO TOWER SANDO BAR）,飲食店,,,34.9875461,135.7593948,,https://www.beertiful.jp/listing/kyoto-tower-sando-bar/
9416,2nd Story Ale Works,醸造所,,,33.98934548,134.5023537,,https://www.beertiful.jp/listing/2nd-story-ale-works/
9418,IRISH PUB CASTLE WEST（キャッスルウエスト）,飲食店,,,35.0073984,135.7698795,,https://www.beertiful.jp/listing/irish-pub-castle-west/
9419,Hachi Record Shop and Bar（ハチ レコードショップ＆バー ）,飲食店,,,34.9949998,135.7663573,,https://www.beertiful.jp/listing/hachi-record-shop-and-bar/
9420,Beer bar chebisu（ビアバーチェビス）,飲食店,,,26.2135547,127.6892374,,https://www.beertiful.jp/listing/beer-bar-chebisu/
9394,2022 中の町ビアガーデン,ビアガーデン,,,26.3320596,127.7959678,,https://www.beertiful.jp/listing/nakanomachi/
9390,2022 沖縄ハーバービューホテル ビアガーデン,ビアガーデン,,,26.2087449,127.6808083,,https://www.beertiful.jp/listing/okinawa-harborview-hotel/
9389,バー ホップシード（BAR HOP SEED）,飲食店,,,35.007014,135.770931,,https://www.beertiful.jp/listing/bar-hop-seed/
9388,ベルギービール＆欧風料理「刻シラズ」（TOKISHIRAZU）,飲食店,,,35.0072133,135.7641164,,https://www.beertiful.jp/listing/tokisirazu/
9395,2022 ホテル コレクティブ プールサイドビアガーデン,ビアガーデン,,,26.2152569,127.6856639,,https://www.beertiful.jp/listing/hotelcollective/
9397,ビア・ガーデン　B-side（ビーサイド）,ビアガーデン,,,26.2881545,127.765998,,https://www.beertiful.jp/listing/b-side/
9396,2022 PALETTE BEER TERRACE（パレット ビアテラス),ビアガーデン,,,26.2136282,127.6792203,,https://www.beertiful.jp/listing/palette-beer-terrace/
9327,さくらバーガー Sakura Burger,飲食店,,,34.6849354,135.8285188,,https://www.beertiful.jp/listing/sakuraburger/
9326,スパニッシュ×イタリアン×居酒屋 バルイーパ,飲食店,,,34.6845756,135.8274234,,https://www.beertiful.jp/listing/bar-ipa/
9325,Kassi's Bar（カッシーズバー ）ゆくい,飲食店,,,24.3399248,124.1578175,,https://www.beertiful.jp/listing/kassis-bar/
9324,Taste of Okinawa（テイスト オブ オキナワ）,飲食店,,,26.2129343,127.6894036,,https://www.beertiful.jp/listing/taste-of-okinawa/
9322,Beerbar Felt（ビアバー フェルト）,飲食店,,,26.2195958,127.6866711,,https://www.beertiful.jp/listing/beerbar-felt/
9320,Craft Beer Pub Beer Rize（クラフトビアーパブ ビアライゼ）,飲食店,,,26.3270114,127.7471661,,https://www.beertiful.jp/listing/craft-beer-pub-beer-rize/
9319,華（ハナ）,飲食店,,,34.6815164,135.8291875,,https://www.beertiful.jp/listing/hana/
9318,COFFEE & BAR plus（コーヒーアンドバー プラス ）,飲食店,,,34.6840593,135.8256746,,https://www.beertiful.jp/listing/coffee-bar-plus/
9317,藁焼き肉バル さくら町バール,飲食店,,,34.6834084,135.8277324,,https://www.beertiful.jp/listing/sakuramachi-bar/
9316,ほたるガラスカフェ結,飲食店,,,34.679264,135.829174,,https://www.beertiful.jp/listing/hotaruyui/
9315,日本酒と◯◯。,飲食店,,,34.6831597,135.8284244,,https://www.beertiful.jp/listing/nihonshutomarumaru/
9314,ワインの王子様,酒屋,,,34.686718,135.8296273,,https://www.beertiful.jp/listing/wine-prince/
9313,どんまい,飲食店,,,34.6452474,135.7809091,,https://www.beertiful.jp/listing/donmai/
9312,バー フィディック（Bar fiddich）,飲食店,,,34.6807262,135.8298088,,https://www.beertiful.jp/listing/bar-fiddich/
9339,ラバラバ（LABA-LABA）,飲食店,,,34.685015,135.8100682,,https://www.beertiful.jp/listing/laba-laba/
9340,スタンドうみねこ コト,飲食店,,,35.0062779,135.7662509,,https://www.beertiful.jp/listing/stand-umineko-koto/
9341,BRITISH BEER PUB 1PINT（【旧店名】NEWORIENT）,飲食店,,,34.07195294,134.5528888,,https://www.beertiful.jp/listing/british-beer-pub-1pint%ef%bc%88%e3%80%90%e6%97%a7%e5%ba%97%e5%90%8d%e3%80%91neworient%ef%bc%89/
9343,Beer Man（ビールマン）,飲食店,,,35.0052074,135.7620057,,https://www.beertiful.jp/listing/beer-man/
9342,高野麦酒店 TAKANOYA（タカノヤ）,飲食店,,,35.0147819,135.7593557,,https://www.beertiful.jp/listing/takanoya/
9345,"クラフトビールのステーキ酒場 パリ21区 京都寺町錦11:30 AM - 4:30 PM ,",飲食店,,,35.005279,135.7667913,,https://www.beertiful.jp/listing/paris21/
9311,農と発酵Zen（ゼン）,酒屋,,,34.6851539,135.8061211,,https://www.beertiful.jp/listing/zen/
9310,LIGHT（ライト）,飲食店,,,34.6810038,135.8276582,,https://www.beertiful.jp/listing/light/
9307,登酒店,酒屋,,,34.6001846,135.8277324,,https://www.beertiful.jp/listing/nobori-sake/
9306,曽爾高原麦の館（ビール工房）,醸造所,,,34.5240965,136.1500501,,https://www.beertiful.jp/listing/soni-kogen/
9302,グットウルフ麦酒（THE GOOD WOLF BREWERY）,ブルーパブ,,,34.3791785,136.0174621,,https://www.beertiful.jp/listing/the-good-wolf-brewery/
9303,西の京地酒処きとら（BEERSきとら）,酒屋,,,34.6745844,135.7884093,,https://www.beertiful.jp/listing/kitora/
9275,チャタンハーバーブルワリー＆レストラン（CHATAN HARBOR BREWERY）,ブルーパブ,,,26.3210386,127.7540832,,https://www.beertiful.jp/listing/chatan-harbor-brewery/
9309,com-cafe三八屋（コムカフェ 三八屋／一宮ブルワリー）,ブルーパブ,,,35.30136403,136.8004811,,https://www.beertiful.jp/listing/com-cafe/
9226,京のSAKESORA（サケソラ）,飲食店,,,35.0083148,135.7633351,,https://www.beertiful.jp/listing/sakesora/
9229,岐阜麦酒醸造「Tap Room YOROCA（タップルームよろか）」,ブルーパブ,,,35.42888945,136.7665967,,https://www.beertiful.jp/listing/tap-room-yoroca/
9227,YAMATO Craft Beer Table 大和西大寺駅店（ヤマト クラフト ビア テーブル）,飲食店,,,34.6939703,135.7823848,,https://www.beertiful.jp/listing/yamato-craft-beer-table/
9225,京都・一乗寺ブリュワリー -Kyoto Ichijoji Brewery-,醸造所,,,35.0418131,135.7920145,,https://www.beertiful.jp/listing/kyoto-ichijoji-brewery/
9224,天風麦泉（湯元 榊原舘）,酒屋,,,34.70708101,136.3749325,,https://www.beertiful.jp/listing/tenpubakusen/
9223,金しゃちビール（盛田金しゃちビール株式会社）,醸造所,,,35.33736312,136.9378209,,https://www.beertiful.jp/listing/kinshachi-beer/
9222,Shalara Craft Beer & Nuts（シャララ クラフト ビア & ナッツ）,飲食店,,,34.999959,135.7724169,,https://www.beertiful.jp/listing/shalaracraftbeernuts/
9221,クラフトビアマーケット 京都ポルタ店（Craft Beer Market）,飲食店,,,34.98691352,135.7580964,,https://www.beertiful.jp/listing/craftbeermarket-porta/
9218,クラフトビアバー canvas（キャンバス）,飲食店,,,35.0051345,135.7700653,,https://www.beertiful.jp/listing/craftbeerbar-canvas/
9216,犬山ローレライ麦酒館,ブルーパブ,,,35.34643422,136.9460285,,https://www.beertiful.jp/listing/loreleybeer/
9231,JOSEP - CRAFT BEER & MEATS -（ジョセップ）,飲食店,,,34.5978831,135.7021777,,https://www.beertiful.jp/listing/josep/
9232,長龍ブリューパーク（CHORYO BREW PARK）,ブルーパブ,,,34.5667038,135.7483214,,https://www.beertiful.jp/listing/choryo-brew-park/
9233,浮島ブルーイング　タップルーム（Ukishima Brewing）,ブルーパブ醸造所,,,26.2136215,127.6887633,,https://www.beertiful.jp/listing/ukishimabrewing/
9237,CRAFT BEER SHIMANEKO（クラフトビール しまねこ）,飲食店,,,26.216639,127.6885774,,https://www.beertiful.jp/listing/craft-beer-shimaneko/
9236,コザ麦酒工房　本店,ブルーパブ,,,26.3368289,127.7993621,,https://www.beertiful.jp/listing/kozabrewingokinawa/
9239,コザ麦酒工房 那覇久茂地店,飲食店,,,26.2159423,127.680989,,https://www.beertiful.jp/listing/kozabrewing-kumoji/
9193,Beer Bar Miyama 162（ビアバー ミヤマ162）,飲食店,,,35.0045492,135.7711626,,https://www.beertiful.jp/listing/beer-bar-miyama-162/
9184,DIG THE LINE BOTTLE & BAR（ディグ ザ ライン ボトル & バー）,飲食店,,,35.0095827,135.7598315,,https://www.beertiful.jp/listing/dig-the-line-bottle-bar/
9183,BEER PUB TAKUMIYA（ビアパブ タクミヤ）,飲食店,,,35.012179,135.7609093,,https://www.beertiful.jp/listing/beer-pub-takumiya/
9178,Beer Komachi ビア小町,飲食店,,,35.0090129,135.7789732,,https://www.beertiful.jp/listing/beer-komachi/
9177,CRAFT HOUSE KYOTO（クラフトハウス京都）,飲食店,,,34.9894602,135.7657882,,https://www.beertiful.jp/listing/craft-house-kyoto/
9176,BEER PUB ICHI‐YA（ビアパブ イチヤ）,飲食店,,,35.0055491,135.7664547,,https://www.beertiful.jp/listing/beer-pub-ichi%e2%80%90ya/
9175,西陣麦酒京町家タップルーム／西陣麦酒醸造所（NISHIJIN BEER）,ブルーパブ醸造所,,,35.02943137,135.7488302,,https://www.beertiful.jp/listing/nishijin-beer/
9174,ビアシティ南知多（知多マリンビール）,ブルーパブ,,,34.74460996,136.8586206,,https://www.beertiful.jp/listing/beercity-minamichita/
9173,家守酒造（ YAMORI SHUZO）,ブルーパブ,,,34.9312731,135.7600027,,https://www.beertiful.jp/listing/yamori-shuzo/
9172,Kyoto Beer Lab（京都ビアラボ）,ブルーパブ,,,34.9906767,135.7657141,,https://www.beertiful.jp/listing/kyoto-beer-lab/
9170,ウッドミルブルワリー・京都（WOODMILL BREWERY. KYOTO）,ブルーパブ醸造所,,,35.0329258,135.7543012,,https://www.beertiful.jp/listing/woodmill-brewery-kyoto/
9168,京都町家麦酒醸造所 -キンシ正宗-,醸造所,,,35.0140922,135.762976,,https://www.beertiful.jp/listing/kinshimasamune/
9166,京都醸造（KYOTO Brewing）,醸造所,,,34.9748031,135.7436775,,https://www.beertiful.jp/listing/kyoto-brewing/
9161,奈良醸造（Nara Brewing）,醸造所,,,34.6520197,135.8065102,,https://www.beertiful.jp/listing/nara-brewing/
9159,TOYS BREWERY（トイズ ブルワリー）,ブルーパブ,,,34.76189831,137.3874262,,https://www.beertiful.jp/listing/toys-brewery/
9097,富士かぐや蒸溜所 エスプラットフジスパーク（時之栖富士）,ブルーパブ,,,35.1966067,138.6916637,,https://www.beertiful.jp/listing/fujikaguya/
9134,193 VALLEY BREWING（イチキュウサンバレーブリューイング）,ブルーパブ,,,34.91929673,138.1256962,,https://www.beertiful.jp/listing/193-valley-brewing/
9094,バー ダブル ファンタジー（BAR DOUBLE FANTASY）,飲食店,,,34.9701466,136.6166766,,https://www.beertiful.jp/listing/bar-double-fantasy/
9093,クラフトビールPANACHE（パナシェ）,酒屋,,,34.8335643,136.5884986,,https://www.beertiful.jp/listing/panache/
9092,mal a la tete（マララテット）,飲食店,,,34.7166554,136.5006675,,https://www.beertiful.jp/listing/mal-a-la-tete/
9091,二軒茶屋餅 角屋 本店,飲食店,,,34.4963017,136.7272157,,https://www.beertiful.jp/listing/nikenjayamochi/
9090,アサヒビアケラー四日市,飲食店,,,34.9679985,136.6183571,,https://www.beertiful.jp/listing/asahiyokkaichi/
9088,遊酒β（ゆうしゅべー）,飲食店,,,34.4873865,136.7145944,,https://www.beertiful.jp/listing/yushu-b/
9087,2022 沖縄オリオンビールビアガーデン,ビアガーデン,,,34.9563388,136.6194086,,https://www.beertiful.jp/listing/orion-beer-garden/
9086,キャンプバー・ランタン,飲食店,,,34.7197742,136.5137627,,https://www.beertiful.jp/listing/lantern/
9085,MonZacaba（モンサカバ）,飲食店,,,34.4917356,136.7078649,,https://www.beertiful.jp/listing/monzacaba/
9084,バー バロック（bar BAROCK）,飲食店,,,34.9677752,136.6212646,,https://www.beertiful.jp/listing/bar-barock/
9083,石垣島ビール工房 AGAINST THE GRAIN（アゲインスト ザ グレイン）,ブルーパブ,,,24.3384437,124.1579862,,https://www.beertiful.jp/listing/against-the-grain/
9080,Funny's Craft Beer（ファニーズクラフトビール ）,酒屋,,,26.1583517,127.6605092,,https://www.beertiful.jp/listing/funnys-craft-beer/
9078,SILLYBILLY（シリービリー）,飲食店,,,34.967509,136.621324,,https://www.beertiful.jp/listing/sillybilly/
9076,Bar BiN5（バービンゴ）,飲食店,,,34.232709,135.176009,,https://www.beertiful.jp/listing/bar-bin5/
9075,Wine Kumano（ワインクマノ）,飲食店,,,33.6287697,135.9418538,,https://www.beertiful.jp/listing/wine-kumano/
9073,お箸BARおれお,飲食店,,,34.2386079,135.1789259,,https://www.beertiful.jp/listing/ohashibaroleo/
9072,酒と炭火とクラフトビール HARD WORK（ハードワーク）,飲食店,,,33.7336364,135.3829647,,https://www.beertiful.jp/listing/hard-work/
9071,ザ キャッスルバー（The Castle BAR）,飲食店,,,34.2326331,135.1890471,,https://www.beertiful.jp/listing/the-castle-bar/
9066,クラフトビアハウス麦BAKU,飲食店,,,26.2145047,127.6812054,,https://www.beertiful.jp/listing/baku/
9064,COLOSSEO262（コロッセオ262）,飲食店,,,26.2164203,127.6805203,,https://www.beertiful.jp/listing/colosseo262/
9096,2022 プラトンビアガーデン 四日市（PLATON BEERGARDEN）,ビアガーデン,,,34.9687172,136.6204257,,https://www.beertiful.jp/listing/platon-beergarden/
9048,ミルク＆ビアホール九十九,飲食店,,,33.6828544,135.3469474,,https://www.beertiful.jp/listing/shirahama99/
9046,キリンビール・キリンビバレッジ 滋賀工場,醸造所,,,35.2239669,136.2680822,,https://www.beertiful.jp/listing/kirinbeer-shiga/
9040,BeerCafe Mi casa（ビールカフェミカサ）,飲食店,,,34.9794979,135.9022142,,https://www.beertiful.jp/listing/beercafe-mi-casa/
9039,HINO BREWING ブルーメの丘醸造所,醸造所,,,35.0129965,136.2805491,,https://www.beertiful.jp/listing/hino-brewing/
9032,長濱浪漫ビール（ナガハマロマンビール）,ブルーパブ,,,35.3769567,136.2677697,,https://www.beertiful.jp/listing/romanbeer/
9030,びわ湖ブルワリー（Biwako Brewery）,ブルーパブ,,,35.3911864,136.0282205,,https://www.beertiful.jp/listing/biwako-brewery/
9029,Beer Bar TOBIRA（ビールバー トビラ ）,飲食店,,,35.0672356,136.6858328,,https://www.beertiful.jp/listing/beer-bar-tobira/
9019,DIAMOND BREWERY（ダイアモンドブルワリー）,醸造所,,,35.1277647,136.0648252,,https://www.beertiful.jp/listing/diamond-brewery/
9018,彦根麦酒 荒神山醸造所（ヒコネビール）,醸造所,,,35.2382417,136.1929008,,https://www.beertiful.jp/listing/hikonebrewing/
9016,ONE DROP（ワンドロップ）,ブルーパブ,,,35.10129439,138.8584395,,https://www.beertiful.jp/listing/one-drop/
9015,近江麦酒（オウミバクシュ）,醸造所,,,35.1132351,135.9179064,,https://www.beertiful.jp/listing/omibeer/
9014,城北スタンド Jyohoku Stand,飲食店,,,34.2333297,135.1726801,,https://www.beertiful.jp/listing/jyohoku-stand/
9013,LIBUSHI Bashamichi 里武士 馬車道,ブルーパブ,,,35.4509316,139.6360786,,https://www.beertiful.jp/listing/libushi-bashamichi/
9012,Oima Corner（オイマコーナー）,醸造所,,,35.5254129,139.5510769,,https://www.beertiful.jp/listing/oima-corner/
9011,Humans BEER（ヒューマンズビア）,醸造所,,,35.1510226,139.1305644,,https://www.beertiful.jp/listing/humans-beer/
9025,平和酒店 heiwa saketen,酒屋,,,34.2361653,135.1667202,,https://www.beertiful.jp/listing/heiwa-saketen/
9020,ANTELOPE Yasu Mead House（アンテロープ ヤス ミード ハウス）,醸造所,,,35.0845295,136.0388088,,https://www.beertiful.jp/listing/antelope-yasu-mead-house/
9021,CAMP78（キャンプナナジュウハチ）,飲食店,,,34.2155557,135.2986247,,https://www.beertiful.jp/listing/camp78/
8968,猪苗代地ビール館（猪苗代ビール醸造所）,ブルーパブ,,,37.53762704,140.0747395,,https://www.beertiful.jp/listing/inawashirojibeer/
8967,ナギサビール株式会社,醸造所,,,33.6593287,135.3443954,,https://www.beertiful.jp/listing/anagisabeer/
8966,VOYAGER BREWING（ボイジャー ブルーイング）,ブルーパブ,,,33.7362873,135.3621616,,https://www.beertiful.jp/listing/voyager-brewing/
8965,ノムクラフト・ブルーイング NOMCRAFT BREWING（株式会社CAMPS有田川）,醸造所,,,34.0746301,135.2138532,,https://www.beertiful.jp/listing/nomcraft-brewing/
8964,PROST（プロースト）みちのく福島路ビール（旧 セントヒルズ ラーツケラー）,ブルーパブ,,,37.70467919,140.3699434,,https://www.beertiful.jp/listing/fukushima-ji-beer/
8969,鎌倉ビール醸造（Kamakura Beer）,醸造所,,,35.3089891,139.5607223,,https://www.beertiful.jp/listing/kamakura-beer/
8973,カフェ お家パン オブ,ブルーパブ,,,37.10868914,140.1619434,,https://www.beertiful.jp/listing/cafeof/
8974,ORYZAE BREWING（オリゼー ブルーイング）,醸造所,,,34.2345844,135.1686504,,https://www.beertiful.jp/listing/oryzae-brewing/
8975,ブルーウッドブリュワリー（BLUE WOOD BREWERY）,ブルーパブ,,,34.0633276,135.2011192,,https://www.beertiful.jp/listing/blue-wood-brewery/
8976,喫茶ビーンズ 夜のビール部,飲食店,,,34.2278651,135.1678103,,https://www.beertiful.jp/listing/nightbeansbeer/
8978,Golden River（ゴールデンリバー）,飲食店,,,34.0746696,135.2139883,,https://www.beertiful.jp/listing/golden-river/
8980,白浜 バーリィ（shirahama BARLEY）ナギサビール/Nagisa Beer,飲食店,,,33.6690827,135.333827,,https://www.beertiful.jp/listing/shirahama-barley/
8981,TWO RABBITS BREWING COMPANY（二兎醸造株式会社）,醸造所,,,35.1400725,136.0890041,,https://www.beertiful.jp/listing/two-rabbits-brewing-company/
8970,Craft Beer ＆ Coffee NEST（クラフト ビール&コーヒー ネスト）,飲食店,,,34.2340503,135.1783314,,https://www.beertiful.jp/listing/craft-beer-%ef%bc%86-coffee-nest/
8930,伊勢角屋麦酒 内宮前店,飲食店,,,34.4685846,136.7151041,,https://www.beertiful.jp/listing/ise_kadoya_beer_naikuu/
8929,モクモク地ビール工房,ブルーパブ,,,34.8555877,136.1839541,,https://www.beertiful.jp/listing/mokumoku-ji-beer/
8928,美杉リゾート 火の谷ビール工場（Hinotani Brewing）,醸造所,,,34.5579668,136.2687239,,https://www.beertiful.jp/listing/hinotani-brewing/
8942,細川酒造（上馬ビール/あげうまびーる）,醸造所,,,35.1318063,136.5987245,,https://www.beertiful.jp/listing/hosokawa-syuzou/
8943,エール工房de伊賀,醸造所,,,34.7201738,136.1288254,,https://www.beertiful.jp/listing/alecraftdeiga/
8944,ブルワーズビアスタンド サーティーフォー（Brewer’s Beer Stand 34）,ブルーパブ,,,34.9674751,136.6215717,,https://www.beertiful.jp/listing/brewers-beer-stand-34/
8945,craft beer HOP CROWD（クラフトビール ホップ クラウド）,飲食店,,,34.9662787,136.6211703,,https://www.beertiful.jp/listing/craft-beer-hop-crowd/
8946,和歌山麦酒醸造所 三代目（WAKAYAMA BREWERY）,ブルーパブ,,,34.2320022,135.1748937,,https://www.beertiful.jp/listing/wakayama-brewery/
8927,YellowBeerWorks（イエロービアワークス）,ブルーパブ,,,37.79375748,140.4091692,,https://www.beertiful.jp/listing/yellowbeerworks/
8923,AMAMI BEER HALL 奄美ブリュワリー（AMAMI BREWERY）,ブルーパブ,,,28.38112215,129.4942795,,https://www.beertiful.jp/listing/amami-brewery/
8897,Apple Lodge（アップルロッヂ）,飲食店,,,43.0377522,141.368903,,https://www.beertiful.jp/listing/apple-lodge/
8892,Atom bar（アトムバー）,飲食店,,,43.0318267,141.3689424,,https://www.beertiful.jp/listing/atom-bar/
8901,お酒とあて SAKABA ふじ丸,飲食店,,,43.0570974,141.3555484,,https://www.beertiful.jp/listing/sakaba-fujimaru/
8859,ビア酒場 ブロス,飲食店,,,35.1965218,136.9213468,,https://www.beertiful.jp/listing/bross/
8906,Taproom Beer Fridge（南会津マウンテンブルーイング / ビア フリッジ）,ブルーパブ,,,37.20260319,139.7721165,,https://www.beertiful.jp/listing/taproom-beer-fridge/
8907,伊勢角屋麦酒 下野工場（ISEKADO）OPEN 24h,醸造所,,,34.5180192,136.7378006,,https://www.beertiful.jp/listing/isekado/
8849,Pen and wine Paw（ペントワインノポウ）,飲食店,,,35.1711427,136.8927389,,https://www.beertiful.jp/listing/pen-and-wine-paw/
8848,ベルギービールJapan,酒屋,,,35.1765694,136.9040787,,https://www.beertiful.jp/listing/belgianbeer-japan/
8847,銀座ライオンLEO サカエチカ店,飲食店,,,35.1690395,136.9081606,,https://www.beertiful.jp/listing/ginza-lion-sakaechika/
8846,British Cafe & Pub OXO（ブリティッシュカフェ&パブ オクゾ）アスナル金山店,飲食店,,,35.1439028,136.9011194,,https://www.beertiful.jp/listing/british-cafe-pub-oxo/
8845,TRANSBREWING（トランスブリューイング）,醸造所,,,43.0402789,141.3688568,,https://www.beertiful.jp/listing/transbrewing/
8843,忽布古丹醸造（HOP KOTAN BREWING）,醸造所,,,43.5152081,142.4482891,,https://www.beertiful.jp/listing/hop-kotan-brewing/
8840,士別サムライブルワリー（SHIBETSU SAMURAI BREWERY）,醸造所,,,44.1702552,142.3880256,,https://www.beertiful.jp/listing/shibetsu-samurai-brewery/
8838,桜桃の花 湯坊いちらく（天童ブルワリー）,ブルーパブ,,,38.35929168,140.3848886,,https://www.beertiful.jp/listing/tendo-brewery/
8837,月山銘水館 レストラン&ファーストフード（月山ビール）,ブルーパブ,,,38.43624514,140.0995445,,https://www.beertiful.jp/listing/gassan-beer/
8835,蔵元レストラン世嬉の一（せきのいち／いわて蔵ビール）,ブルーパブ,,,38.93147209,141.132431,,https://www.beertiful.jp/listing/iwate-kura-beer/
8834,ale house Robin Hood（エールハウス ロビンフッド）,ブルーパブ,,,39.28489193,141.1180691,,https://www.beertiful.jp/listing/ale-house-robin-hood/
8850,Midtown BBQ Nagoya （ミッドタウンバーベキュー）,飲食店,,,35.168346,136.8919066,,https://www.beertiful.jp/listing/midtown-bbq-nagoya/
8851,極楽麦酒本舗（ゴクラクビールホンポ）,ブルーパブ,,,37.91368763,140.1086614,,https://www.beertiful.jp/listing/gokuraku-beer/
8852,ZAO BREWERY×Crang Dining（蔵王ブルワリー×クラングダイニング）,ブルーパブ,,,38.18078711,140.3194427,,https://www.beertiful.jp/listing/zaobreweryxcrang-dining/
8854,夢実の国（ユメミノクニ／松島ビール）,ブルーパブ,,,38.38583777,140.9769058,,https://www.beertiful.jp/listing/yumeminokuni/
8856,"奥州秋保温泉 蘭亭7:30 AM - 10:00 AM ,",酒屋,,,38.22301011,140.7263231,,https://www.beertiful.jp/listing/akiu-rantei/
8857,ローズマリー ハート（Rosemary Hart）,飲食店,,,35.1510501,136.9049408,,https://www.beertiful.jp/listing/rosemary-hart/
8858,SCHMATZ Sakae Nishiki（シュマッツ・ビア・ダイニング 栄錦）,飲食店,,,35.1703731,136.9061281,,https://www.beertiful.jp/listing/schmatz-sakae-nishiki/
8860,BAR ODA（バー オダ）,飲食店,,,35.1728047,136.9058235,,https://www.beertiful.jp/listing/bar-oda/
8814,Little Powers（リトルパワーズ）,飲食店,,,33.57210616,133.5602868,,https://www.beertiful.jp/listing/little-powers/
8815,スモーク アンド ビアバー チアーズ（Smoke & Beer Bar Cheerz）,飲食店,,,34.06610379,134.5485698,,https://www.beertiful.jp/listing/smoke-beer-bar-cheerz/
8816,ビール工房 awa新町川ブリュワリー,ブルーパブ,,,34.07077623,134.5485943,,https://www.beertiful.jp/listing/awabrewery/
8817,RISE & WIN Brewing Co. BBQ & General Store,ブルーパブ,,,33.91921827,134.4264793,,https://www.beertiful.jp/listing/rise-win-brewing-co-bbq-general-store/
8819,KAMIYAMA BEER PROJECT（カミヤマビアプロジェクト）神山ビール醸造所,ブルーパブ,,,33.96941672,134.3702817,,https://www.beertiful.jp/listing/kamiyama-beer-project/
8786,IRISH PUB CELTS（アイリッシュパブ ケルツ）名駅４丁目店,飲食店,,,35.170952,136.8859731,,https://www.beertiful.jp/listing/irish-pub-celts/
8785,ボクモ（BOKUMO）,飲食店,,,35.1623878,136.9113651,,https://www.beertiful.jp/listing/bokumo/
8787,遠野麦酒苑（トオノビールエン）,飲食店,,,39.30386911,141.3773167,,https://www.beertiful.jp/listing/tono-beer/
8788,Kitchen Lotus（キッチンロータス）,飲食店,,,35.1712532,136.9320523,,https://www.beertiful.jp/listing/kitchen-lotus/
8789,OSTERIA BIBERE（オステリアビベール）,飲食店,,,33.56093483,133.5438978,,https://www.beertiful.jp/listing/osteria-bibere/
8790,Bar CASK（バー カスク）,飲食店,,,35.1670288,136.9540055,,https://www.beertiful.jp/listing/bar-cask/
8791,"Shanties（シャンティーズ）11:30 AM - 3:00 PM ,",飲食店,,,35.1717681,136.9477845,,https://www.beertiful.jp/listing/shanties/
8792,Irish Pub The Cooper's（アイリッシュ パブ ザ クーパーズ）,飲食店,,,35.1723321,136.8865254,,https://www.beertiful.jp/listing/irish-pub-the-coopers/
